"","sku","stock_actual","prevision_total","stock_meses","PC_medio","Altura","Largura","Comprimento","valor_stock_usd","stock_meses_1"
"5916","20736",26,"    0,0",0,"   1,540","0,428","1","1","   40,04",12
"5917","20744",5,"    0,0",0,"   6,280","0,05","1","1","   31,40",12
"5918","20748",6,"    0,0",0,"   2,410","0,07","1","1","   14,46",12
"5919","20751",0,"    0,0",0,"   7,270","0,03","1","1","    0,00",12
"5920","20774",21,"    0,0",0,"   5,290","0,47","0,93","0,4","  111,09",12
"5921","20846",0,"    0,0",0,"   6,491","0,33","0,28","0,33","    0,00",12
"5922","20847",0,"    0,0",0,"   8,430","0,33","0,28","0,33","    0,00",12
"5923","20853",75,"    4,3",12,"   5,970","0,395","0,24","0,395","  447,75",12
"5924","20854",28,"   21,4",1,"   8,090","0,325","0,105","0,43","  226,52",1
"5925","20858",48,"    0,0",0,"  10,940","0,225","0,13","0,29","  525,12",12
"5926","20859",29,"   23,6",1,"   5,940","0,19","0,13","0,25","  172,26",1
"5927","20860",47,"   14,6",3,"   7,340","0,22","0,13","0,29","  344,98",3
"5928","20866",0,"    0,0",0,"   0,630","0","0","0","    0,00",12
"5929","20867",0,"    0,0",0,"   0,100","0","0","0","    0,00",12
"5930","20871",0,"    0,0",0,"   1,250","0","0","0","    0,00",12
"5931","20874",60,"   55,7",1,"   1,920","0,003","1","1","  115,20",1
"5932","20879",44,"    9,0",4,"   4,750","0,021","1","1","  209,00",4
"5933","20910",48,"    0,0",0,"   1,120","0,01","1","1","   53,76",12
"5934","20920",0,"    0,0",0,"   0,950","0,007","1","1","    0,00",12
"5935","20030",0,"    0,0",0,"   6,240","0,021","1","1","    0,00",12
"5936","20033",28,"    0,0",0,"   5,360","0,021","1","1","  150,08",12
"5937","20037",26,"    4,2",6,"   5,360","0,021","1","1","  139,36",6
"5938","20038",27,"    4,4",6,"   6,240","0,021","1","1","  168,48",6
"5939","20039",68,"    1,0",12,"   5,396","0,021","1","1","  366,96",12
"5940","20040",24,"    4,4",5,"   6,240","0,021","1","1","  149,76",5
"5941","20043",61,"    1,0",12,"   8,110","0,03","1","1","  494,71",12
"5942","20152",8,"    9,6",0,"   2,372","0","0","0","   18,98",0
"5943","20154",12,"    1,0",12,"   6,990","0,025","0,1","1","   83,88",12
"5944","20159",4,"    9,1",0,"   6,990","0,025","0,1","1","   27,96",0
"5945","20161",5,"    8,5",0,"   6,990","0,025","0,1","1","   34,95",0
"5946","20167",48,"  104,3",0,"   1,072","0,025","1","1","   51,44",0
"5947","20174",0,"    0,0",0,"   2,500","0","0","0","    0,00",12
"5948","20188",38,"    1,0",12,"   3,750","0,008","1","1","  142,50",12
"5949","20288",251,"  135,3",1,"   1,380","0,078","0,027","0,395","  346,38",1
"5950","20331",10,"    0,0",0,"   9,130","0,019","1","1","   91,30",12
"5951","20351",0,"    0,0",0,"   2,790","17,6","9,6","14,6","    0,00",12
"5952","20379",272,"  187,7",1,"   1,180","0,19","0,07","0,2","  320,96",1
"5953","20415",0,"    0,0",0,"   1,570","0,337","0,153","0,224","    0,00",12
"5954","13164",25,"    8,3",3,"   0,000","0","0","0","    0,00",3
"5955","13241",8,"   67,9",0,"   3,500","0,228","0,151","0,326","   28,00",0
"5956","13411",62,"   84,3",0,"   5,920","0,006","1","1","  367,04",0
"5957","13681",7,"   65,8",0,"   1,250","0","0","0","    8,75",0
"5958","13719",26,"    1,0",12,"   2,321","0,403","0,09","0,136","   60,35",12
"5959","13909",0,"   41,4",0,"   2,570","0,047","1","1","    0,00",0
"5960","14133",72,"  117,1",0,"   0,500","0,018","1","1","   36,00",0
"5961","14167",119,"   67,3",1,"   0,690","0,005","1","1","   82,08",1
"5962","14290",18,"   18,8",0,"   1,779","0,375","0,27","0,225","   32,03",0
"5963","14315",17,"    1,0",12,"   0,950","0,465","0,335","0,405","   16,15",12
"5964","14399",7,"   91,9",0,"   1,250","0","0","0","    8,75",0
"5965","14414",11,"   29,4",0,"   3,354","10,5","22","15","   36,90",0
"5966","14464",29,"   12,4",2,"   3,373","0","0","0","   97,82",2
"5967","14720",26,"   18,7",1,"   4,390","0","0","0","  114,14",1
"5968","14730",52,"   90,9",0,"   2,707","0","0","0","  140,76",0
"5969","14975",5,"   10,5",0,"  11,170","0,297","0,253","0,171","   55,85",0
"5970","14979",3,"    0,0",0,"  36,020","0,32","0,28","0,203","  108,06",12
"5971","15004",79,"    8,1",9,"   6,955","0,332","0,234","0,162","  549,46",9
"5972","14976",23,"   17,5",1,"  13,986","0,31","0,257","0,175","  321,67",1
"5973","14978",0,"    0,0",0,"  26,220","0,32","0,28","0,203","    0,00",12
"5974","15047",169,"  166,0",1,"   1,330","0,256","0,198","0,33","  224,77",1
"5975","15076",37,"   23,0",1,"   4,520","0,016","1","1","  167,24",1
"5976","15165",9,"   38,3",0,"   3,800","0","0","0","   34,20",0
"5977","15167",11,"   18,7",0,"   3,800","0","0","0","   41,80",0
"5978","15210",16,"   24,0",0,"   3,250","0,006","1","1","   52,00",0
"5979","15233",37,"   25,2",1,"   1,727","0,377","0,159","0,384","   63,91",1
"5980","15331",32,"   28,5",1,"   2,390","0,006","0","0","   76,48",1
"5981","15349",0,"    0,0",0,"   2,050","1","1","0,012","    0,00",12
"5982","15383",28,"   15,2",1,"   1,330","0,08","0,075","0,33","   37,24",1
"5983","15388",14,"    6,2",2,"   1,067","0,1","0,28","0,385","   14,94",2
"5984","15415",0,"   15,9",0,"   1,000","0","0","0","    0,00",0
"5985","15416",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"5986","15418",0,"    0,0",0,"   1,000","0","0","0","    0,00",12
"5987","15420",0,"    0,0",0,"   2,000","0","0","0","    0,00",12
"5988","15422",0,"    0,0",0,"   1,500","0","0","0","    0,00",12
"5989","15425",0,"    0,0",0,"   1,500","0","0","0","    0,00",12
"5990","14319",18,"   11,5",1,"   2,230","0,403","0,09","0,136","   40,14",1
"5991","14604",12,"   20,9",0,"   3,965","0,013","1","1","   47,58",0
"5992","14724",24,"   53,9",0,"   5,970","0,41","0,3","0,12","  143,28",0
"5993","14759",9,"   25,5",0,"   3,150","0","0","0","   28,35",0
"5994","14850",0,"   27,6",0,"   1,875","0","0","0","    0,00",0
"5995","14972",35,"   44,4",0,"   6,172","0,246","0,166","0,29","  216,04",0
"5996","14977",6,"    0,0",0,"  70,670","0,297","0,253","0,171","  424,02",12
"5997","15077",61,"   51,6",1,"   4,520","0,016","1","1","  275,72",1
"5998","15096",3532," 1309,4",2,"   2,025","0,021","1","1"," 7152,30",2
"5999","15164",10,"   29,9",0,"   3,800","0","0","0","   38,00",0
"6000","15209",21,"   33,6",0,"   3,877","0,006","1","1","   81,41",0
"6001","15211",78,"   51,9",1,"   2,140","0","0","0","  166,95",1
"6002","15213",85,"   10,8",7,"   2,835","0,001","1","1","  240,97",7
"6003","15421",0,"   32,6",0,"   0,000","0","0","0","    0,00",0
"6004","15427",0,"    0,0",0,"   1,500","0","0","0","    0,00",12
"6005","15430",0,"    0,0",0,"   1,500","0","0","0","    0,00",12
"6006","15581",3,"   25,5",0,"   1,814","0","0","0","    5,44",0
"6007","15910",20,"   29,9",0,"   0,880","1","1","0,014","   17,60",0
"6008","15069",1500,"    0,0",0,"   2,313","0,015","1","1"," 3470,00",12
"6009","15074",122,"  123,1",0,"   2,660","0,019","1","1","  324,52",0
"6010","15212",74,"   22,8",3,"   3,515","0,001","1","1","  260,08",3
"6011","15344",11,"   63,0",0,"   2,968","1","1","0,012","   32,65",0
"6012","15386",16,"   20,6",0,"   0,897","0,1","0,28","0,385","   14,35",0
"6013","15446",480,"    0,0",0,"   2,078","2,22","0,05","0,05","  997,64",12
"6014","15447",360,"    0,0",0,"   2,113","2,22","0,05","0,05","  760,61",12
"6015","15523",250,"    0,0",0,"   0,893","0,24","0,27","0,335","  223,36",12
"6016","15579",2,"   15,8",0,"   2,281","0","0","0","    4,56",0
"6017","15925",129,"  122,2",1,"  25,705","0,35","0,137","0,453"," 3315,96",1
"6018","15939",0,"    0,0",0,"   5,125","0","0","0","    0,00",12
"6019","16108",0,"    0,0",0,"   0,260","0,125","0,235","0,4","    0,00",12
"6020","16230",34,"    1,0",12,"   8,644","0,3","0,3","0,2","  293,91",12
"6021","16761",12,"    0,0",0,"  10,030","0,36","0,195","0,245","  120,36",12
"6022","16771",17,"   46,1",0,"   1,250","0","0","0","   21,25",0
"6023","15350",0,"    0,0",0,"   2,050","1","1","0,012","    0,00",12
"6024","15387",28,"    6,9",4,"   1,013","0,1","0,28","0,385","   28,37",4
"6025","15389",41,"   22,5",1,"   0,990","0,1","0,28","0,385","   40,59",1
"6026","15417",0,"    0,0",0,"   1,000","0","0","0","    0,00",12
"6027","15423",0,"    0,0",0,"   1,500","0","0","0","    0,00",12
"6028","15424",0,"    0,0",0,"   1,500","0","0","0","    0,00",12
"6029","16724",8,"    6,3",1,"   8,290","0,35","0,17","0,25","   66,32",1
"6030","16774",0,"   42,6",0,"   4,600","0","0","0","    0,00",0
"6031","16780",89,"   56,2",1,"   9,913","0,027","1","1","  882,26",1
"6032","16787",0,"    0,0",0,"   4,360","0,008","1","1","    0,00",12
"6033","16792",97,"  127,5",0,"   5,651","0,027","1","1","  548,15",0
"6034","16794",0,"    0,0",0,"  24,581","0,024","1","1","    0,00",12
"6035","16998",100,"   63,9",1,"   2,440","1","1","0,004","  244,00",1
"6036","17002",31,"   30,0",1,"   3,070","1","1","0,011","   95,17",1
"6037","17004",48,"   11,0",4,"   1,823","1","1","0,021","   87,48",4
"6038","17139",86,"   15,7",5,"   1,410","0,165","0,155","0,375","  121,26",5
"6039","17140",176,"   76,7",2,"   1,343","0,165","0,155","0,375","  236,44",2
"6040","15996",20,"    0,0",0,"  28,670","0,152","0,234","0,32","  573,40",12
"6041","20514",0,"    0,0",0,"   3,540","0,025","1","1","    0,00",12
"6042","20553",15,"   14,1",1,"   1,040","0,19","0,15","0,15","   15,60",1
"6043","20560",48,"   30,9",1,"   0,970","0,09","0,18","0,24","   46,56",1
"6044","20619",29,"    1,0",12,"   4,100","0,32","0,4","0,6","  118,90",12
"6045","20629",24,"    0,0",0,"   0,990","0,05","0,06","0,24","   23,76",12
"6046","20630",18,"   12,4",1,"   0,990","0,05","0,06","0,24","   17,82",1
"6047","20633",19,"   35,1",0,"   1,500","0,08","0,13","0,2","   28,50",0
"6048","20634",5,"   23,1",0,"   1,500","0,08","0,13","0,2","    7,50",0
"6049","20640",10,"    6,0",1,"   1,930","0,13","0,13","0,31","   19,30",1
"6050","20642",22,"   15,4",1,"   1,500","0,06","0,15","0,15","   33,00",1
"6051","20643",24,"   14,6",1,"   1,500","0,06","0,15","0,15","   36,00",1
"6052","20644",31,"    2,1",12,"   1,600","0,11","0,14","0,18","   49,60",12
"6053","20711",160,"  288,5",0,"   1,570","0,04","0,027","0,008","  251,20",0
"6054","20712",179,"    1,0",12,"   1,570","0,04","0,027","0,008","  281,03",12
"6055","20714",205,"  115,5",1,"   1,570","0,04","0,027","0,008","  321,85",1
"6056","20718",261,"    1,0",12,"   0,430","0,039","0,03","0,008","  112,23",12
"6057","20722",0,"  174,9",0,"   0,900","0,039","0,03","0,008","    0,00",0
"6058","20727",48,"   30,7",1,"   0,760","0,039","0,029","0,009","   36,48",1
"6059","19704",103,"    9,5",10,"   0,610","0,024","1","1","   62,83",10
"6060","19706",33,"    9,6",3,"   1,070","0,03","1","1","   35,31",3
"6061","19792",9,"   19,2",0,"   2,480","0,003","1","1","   22,32",0
"6062","19806",0,"   21,5",0,"   2,710","0,002","1","1","    0,00",0
"6063","19809",21,"   39,0",0,"   2,710","0,004","1","1","   56,91",0
"6064","19891",0,"   26,1",0,"   2,510","0,011","1","1","    0,00",0
"6065","19893",0,"   29,1",0,"   2,740","0,016","1","1","    0,00",0
"6066","19896",0,"   14,0",0,"   0,640","0,007","1","1","    0,00",0
"6067","20035",57,"    0,0",0,"   5,484","0,021","1","1","  312,58",12
"6068","20045",68,"    0,0",0,"   8,110","0,03","1","1","  551,48",12
"6069","20157",0,"    6,0",0,"   6,990","0,025","0,1","1","    0,00",0
"6070","20160",10,"   18,8",0,"   6,990","0,025","0,1","1","   69,90",0
"6071","20162",0,"    0,0",0,"   6,990","0,025","0,1","1","    0,00",12
"6072","20285",11,"    1,0",11,"   4,250","0","0","0","   46,75",11
"6073","20330",0,"    7,6",0,"   9,130","0,019","1","1","    0,00",0
"6074","20346",0,"   14,5",0,"   2,290","10,6","15","10","    0,00",0
"6075","20348",0,"    0,0",0,"   2,300","10,6","15","10","    0,00",12
"6076","20349",10,"   11,8",0,"   2,300","10,6","15","10","   23,00",0
"6077","20350",0,"    0,0",0,"   2,790","17,6","9,6","14,6","    0,00",12
"6078","20377",72,"  114,6",0,"   3,140","0,127","0,307","0,409","  226,08",0
"6079","20381",33,"   16,1",2,"   0,749","0,16","0,4","0,08","   24,71",2
"6080","20933",86,"  119,1",0,"   3,070","0,026","1","1","  264,02",0
"6081","20950",50,"    8,6",5,"  21,600","0,355","0,245","0,355"," 1080,00",5
"6082","20953",48,"    8,6",5,"  23,770","0,35","0,245","0,35"," 1140,96",5
"6083","20956",7,"   12,0",0,"  17,280","0,3","0,345","0,36","  120,96",0
"6084","20961",62,"   18,9",3,"   8,410","0,335","0,21","0,335","  521,42",3
"6085","20965",550,"  374,6",1,"   0,730","0,295","0,175","0,295","  401,50",1
"6086","20972",4,"    3,0",1,"  11,970","0,335","0,275","0,335","   47,88",1
"6087","20978",14,"    1,7",8,"  13,480","0,325","0,28","0,325","  188,72",8
"6088","20979",0,"    0,0",0,"   0,520","0,385","0,21","0,385","    0,00",12
"6089","20992",15,"   30,4",0,"   7,420","0,33","0,205","0,41","  111,30",0
"6090","20998",24,"    0,0",0,"   1,860","0,21","0,22","0,285","   44,64",12
"6091","20999",0,"    0,0",0,"   1,860","0,21","0,22","0,285","    0,00",12
"6092","21001",31,"   24,4",1,"   2,130","0,115","0,16","0,225","   66,03",1
"6093","21003",12,"   11,6",1,"   7,500","0,31","0,245","0,405","   90,00",1
"6094","21009",76,"    5,2",12,"  11,480","0,234","0,155","0,312","  872,48",12
"6095","21052",26,"   27,0",0,"   3,190","0,401","0,393","0,281","   82,94",0
"6096","21054",13,"   66,4",0,"   0,710","1","1","0,012","    9,23",0
"6097","21056",0,"    0,0",0,"   0,030","1","1","0,042","    0,00",12
"6098","21094",48,"    0,0",0,"   4,360","0,04","1","1","  209,28",12
"6099","21129",0,"    0,0",0,"   1,250","0","0","0","    0,00",12
"6100","21131",0,"    0,0",0,"   1,250","0","0","0","    0,00",12
"6101","21136",0,"    0,0",0,"   1,000","0","0","0","    0,00",12
"6102","21139",0,"    0,0",0,"   2,500","0","0","0","    0,00",12
"6103","21149",0,"    0,0",0,"   0,600","0,042","1","1","    0,00",12
"6104","21153",0,"    0,0",0,"   0,600","0,042","1","1","    0,00",12
"6105","21154",0,"  107,2",0,"   1,444","0,042","1","1","    0,00",0
"6106","21157",0,"    0,0",0,"   2,144","0","0","0","    0,00",12
"6107","21160",0,"    0,0",0,"   0,800","0","0","0","    0,00",12
"6108","21162",6,"   62,4",0,"   2,500","0","0","0","   15,00",0
"6109","21170",0,"    0,0",0,"   2,030","0","0","0","    0,00",12
"6110","21187",6,"   45,9",0,"   1,500","0","0","0","    9,00",0
"6111","21242",48,"    5,1",9,"   0,000","0,26","0,18","0,09","    0,00",9
"6112","21244",54,"    3,0",12,"   0,000","0,26","0,18","0,09","    0,00",12
"6113","21281",3,"   20,1",0,"   0,000","0","0","0","    0,00",0
"6114","21287",0,"    0,0",0,"   1,200","0","0","0","    0,00",12
"6115","21308",8,"   11,4",0,"   0,000","0","0","0","    0,00",0
"6116","21320",144,"    0,0",0,"   0,000","0,002","1","1","    0,00",12
"6117","21322",112,"    0,0",0,"   0,000","0,002","1","1","    0,00",12
"6118","21324",40,"    0,0",0,"   0,000","0,007","1","1","    0,00",12
"6119","18087",0,"    3,0",0,"   3,683","0,042","1","1","    0,00",0
"6120","18088",0,"    0,0",0,"   3,418","0,042","1","1","    0,00",12
"6121","18136",14,"    9,5",1,"   3,199","0,007","1","1","   44,79",1
"6122","18169",32,"   14,8",2,"   0,640","0,001","1","1","   20,48",2
"6123","18171",0,"    0,0",0,"   2,550","0,01","1","1","    0,00",12
"6124","18173",53,"   48,4",1,"   1,364","0,016","1","1","   72,31",1
"6125","18181",3,"    5,8",0,"   0,370","0,002","1","1","    1,11",0
"6126","18183",12,"    5,0",2,"   0,370","0,002","1","1","    4,44",2
"6127","18184",13,"    5,5",2,"   0,370","0,002","1","1","    4,81",2
"6128","18246",0,"    0,0",0,"   1,910","0,028","1","1","    0,00",12
"6129","18277",13,"    6,0",2,"  11,213","0,045","1","1","  145,77",2
"6130","18278",40,"    5,5",7,"  16,146","0,06","1","1","  645,85",7
"6131","18284",7,"    2,5",2,"  20,570","0,077","1","1","  143,99",2
"6132","18290",6,"    1,1",5,"  49,093","0,035","1","1","  294,56",5
"6133","18360",13,"   14,1",0,"   1,556","0,006","1","1","   20,23",0
"6134","18381",0,"    0,0",0,"  10,560","1","1","0,18","    0,00",12
"6135","18383",15,"    7,3",2,"   8,180","1","1","0,042","  122,70",2
"6136","18396",27,"    0,0",0,"   3,460","0,02","1","1","   93,42",12
"6137","18399",14,"    8,4",1,"   3,740","0,003","1","1","   52,36",1
"6138","18400",13,"    9,2",1,"   3,740","0,003","1","1","   48,62",1
"6139","18182",3,"    4,7",0,"   0,370","0,002","1","1","    1,11",0
"6140","18200",0,"    0,0",0,"   1,777","0,101","1","1","    0,00",12
"6141","18279",9,"    4,8",1,"  22,317","0,031","1","1","  200,86",1
"6142","18281",13,"    0,0",0,"  14,440","0,024","1","1","  187,72",12
"6143","18293",22,"   11,1",1,"  11,850","0,048","1","1","  260,70",1
"6144","18295",25,"    6,8",3,"   3,080","0,002","1","1","   77,00",3
"6145","18296",24,"    6,0",4,"  17,820","0,031","1","1","  427,68",4
"6146","18298",0,"    0,0",0,"   2,370","0,31","0,155","0,23","    0,00",12
"6147","18308",142,"    5,4",12,"   1,140","0,047","1","1","  161,88",12
"6148","18309",68,"   14,0",4,"   0,840","0,042","1","1","   57,12",4
"6149","18337",0,"    0,0",0,"   3,467","0,041","1","1","    0,00",12
"6150","18344",0,"    0,0",0,"   0,743","0,039","1","1","    0,00",12
"6151","18346",0,"    0,0",0,"   1,130","0,025","1","1","    0,00",12
"6152","18364",14,"   20,1",0,"   3,772","0,076","1","1","   52,81",0
"6153","18382",20,"    9,8",2,"  11,094","1","1","0,03","  221,89",2
"6154","18416",27,"   22,5",1,"   1,504","0,018","1","1","   40,61",1
"6155","18446",360,"    0,0",0,"   1,440","0,207","0,115","0,285","  518,40",12
"6156","18451",540,"  331,8",1,"   0,410","0,225","0,145","0,085","  221,40",1
"6157","18458",121,"  191,2",0,"   1,040","0,085","0,195","0,23","  125,84",0
"6158","18459",168,"    0,0",0,"   1,040","0,085","0,195","0,23","  174,72",12
"6159","17887",48,"   85,2",0,"   2,646","0,2","0,251","0,405","  127,01",0
"6160","17947",40,"    1,0",12,"   3,870","0,002","1","1","  154,80",12
"6161","17973",26,"   53,4",0,"   1,803","1","1","0,022","   46,89",0
"6162","17974",3,"   14,5",0,"   4,700","0,005","1","1","   14,10",0
"6163","17976",18,"    7,1",2,"   5,239","0,17","0,16","0,11","   94,30",2
"6164","18079",1060,"   24,7",12,"   0,470","0,36","0,27","0,35","  498,20",12
"6165","18092",0,"    0,0",0,"   4,130","0,057","1","1","    0,00",12
"6166","18132",42,"    4,2",10,"   3,890","0,007","1","1","  163,38",10
"6167","18134",8,"    7,5",1,"   4,100","0,006","1","1","   32,80",1
"6168","18175",11,"    8,6",1,"   0,290","0,002","1","1","    3,19",1
"6169","18177",9,"   10,7",0,"   2,553","0,003","1","1","   22,98",0
"6170","18185",7,"   10,3",0,"   0,370","0,002","1","1","    2,59",0
"6171","18187",37,"    2,5",12,"   0,370","0,002","1","1","   13,69",12
"6172","18189",31,"    0,0",0,"   0,390","0,002","1","1","   12,09",12
"6173","18258",137,"   73,6",1,"   2,680","0,403","0,373","0,305","  367,16",1
"6174","18777",25,"    0,0",0,"  13,680","0,15","1","1","  342,00",12
"6175","18786",1,"    0,0",0,"   1,600","0,062","1","1","    1,60",12
"6176","18807",26,"    0,0",0,"   4,500","0,07","1","1","  117,00",12
"6177","18864",10,"    0,0",0,"  28,135","0,015","1","1","  281,35",12
"6178","18966",26,"   20,3",1,"   2,728","0,15","0,19","0,285","   70,93",1
