sku;stock_28_02
14742;36
14748;55
14834;0
15150;0
15173;3
15241;11750
15338;0
15457;0
15687;0
15722;1
15724;3
15728;0
15757;1
15776;0
15788;0
15791;0
16272;6
15746;0
15747;0
15752;1
15754;0
15758;0
15759;0
15761;0
15763;0
15765;0
15772;2
15774;2
15778;3
15790;0
15923;27
15973;0
16060;1
16179;0
15919;115
15947;19
16029;0
16056;0
16059;0
16076;0
16078;0
16105;0
15689;4
16233;15
16726;0
16732;0
15929;67
18221;0
18223;0
18224;0
18231;0
17807;0
17809;19
17857;45
17859;27
17867;116
17980;126
18010;44
18021;45550
18030;64000
18040;4800
18083;0
18127;0
18129;12
18138;97
18139;59
18141;103
18148;43
18150;28
18192;33
17851;97
17961;26
18029;36000
18035;4650
18037;13
18038;0
18048;0
18055;2
18064;25
18130;0
18140;204
18143;198
18144;124
18146;40
18179;81
18213;3
18215;10
18216;11
18217;0
18225;0
18227;0
18228;0
18255;28
18259;160
18271;5
18325;24
18367;38
18372;26
18419;11
18432;0
18434;0
18437;0
18441;0
18481;41
18518;11
18594;38
18598;31
17233;50
17461;1
17464;1
17471;0
17482;0
17486;13681
17494;0
17497;38
17622;1
17771;2550
17805;4
17810;4
17848;7
17978;11
17984;0
18;18,355
18027;126000
18028;2450
18036;5966
18061;0
18222;5
18230;0
18234;0
18260;108
18262;92
18263;38
18269;600
18270;5
18299;6
18332;21
18402;22
18404;0
18407;0
18426;0
18439;0
18440;0
18472;114
18482;20
18540;0
18233;0
18235;0
18237;0
18331;34
18334;12
18405;0
18406;0
18410;120
18427;0
18431;168
18470;4700
18480;60
18488;5
18494;48
18497;12
18562;30
18568;14500
18588;16
18589;86
22168;36
22174;60
22177;36
22186;60
22195;60
22199;60
22212;24
22240;60
22247;60
22249;36
22287;216
22374;6
21887;0
22397;30
22400;36
22405;18
22406;18
22409;18
22415;36
22425;30
22426;36
90050;0
90064;0
90122;0
exp local;0
21234;0
21236;11
21249;49
21259;6
21271;546
21885;3
21890;12
21177;14
21180;1
21196;0
21816;0
21898;0
21989;29
21993;28
22008;30
22017;13
22019;9
22063;17
22075;29
22076;48
22158;36
22188;36
22196;60
22208;80
22225;60
22226;36
22375;11
22376;6
22380;60
22378;21
22390;36
22404;36
22411;18
22413;24
22418;24
22421;45
22422;24
22424;36
22428;24
22431;45
90101;0
22220;60
22230;60
22311;4
22395;48
22403;24
22419;48
22423;48
22429;30
90150;0
90200;0
expresso;0
21273;61
21282;0
21394;442
21396;654
21398;0
21404;0
21428;0
21455;29
21507;37
21714;0
21718;0
21722;4
21725;0
21729;21
21733;0
21738;0
21741;0
21892;0
22006;30
22018;0
22021;0
22073;0
22080;47
22152;240
22166;36
22182;60
22193;36
22202;36
22204;60
22206;36
22223;36
22227;36
22229;36
22233;36
22239;36
22312;22
22377;6
22393;18
22394;36
22398;24
22399;24
22407;24
22410;24
22417;30
22420;24
22427;36
90025;0
90051;0
90075;0
90100;0
90120;0
90180;0
90240;0
explocal;0
21990;80
21992;29
22020;9
22042;34
18711;88
18801;38
18832;316
18876;120
18879;65
18905;10
18909;0
18910;0
21237;16
21239;0
21274;147
21291;13
21312;0
21313;0
18829;31
18833;182
18834;166
18904;23
21193;0
21194;0
21250;86
21270;0
21292;67
21354;0
19993;14
20015;7
20016;0
20020;0
20023;8
20165;24
20304;0
20309;1
20311;0
20342;104
20355;0
20368;0
20370;0
20380;11
20395;207
20425;4
20426;0
20532;30
20534;15
21393;146
21403;0
21429;12
21457;0
21505;25
21512;17
21527;11
21578;83
21579;209
21637;12
21716;14
21719;10
21727;0
21730;52
21735;28
21736;0
21739;0
21808;0
21395;502
21402;0
21454;7
21456;14
21506;17
21508;0
21509;10
21510;11
21607;120
21636;36
21715;5
21720;0
21724;11
21726;0
21731;27
21737;26
21740;6
21799;42
21924;24
21962;67
21983;27
21991;57
21994;15
22007;12
22009;30
22070;48
22074;3
22160;36
22176;60
22179;60
22184;36
22190;36
22209;60
20541;56
20546;103
20547;107
20570;56
20578;22
20598;61
20599;33
20600;28
20622;85
20623;71
20624;6
20626;77
20648;12
20653;49
20654;4
20731;2
20733;7
20734;12
20738;2
20757;20
20761;36
20928;15
20929;114
21011;8
21014;111
21089;144
21091;48
21105;85
21108;72
21109;61
21113;61
21114;60
20625;74
20627;79
20732;8
20739;0
20753;4
20758;33
20769;31
21088;101
21102;100
21173;15
21190;0
21186;0
21189;1
21260;6
21272;11
21275;161
21276;27
21294;0
21453;19
21458;10
21461;10
21511;11
21522;0
21657;5
21717;2
21721;5
21723;0
21728;9
21732;0
21753;46
11927;120
11895;21
11626;2
11641;0
11893;3
11929;38
12041;75
12126;1150
12142;192
12144;57
12232;65
12315;102
12480;781
12635;0
12639;0
12712;0
12809;33
11539;0
11541;57
11550;967
11976;0
11411;82
11426;105
11451;22
11454;92
11457;15
11542;48
11549;164
11552;208
11611;0
11885;112
11931;14
11971;0
12125;14
12145;124
12183;162
12225;27
12238;59
12241;139
12329;204
12376;94
11419;89
11425;60
11462;234
11581;152
12662;1116
12665;48
12757;36
12808;122
12986;6
13032;61
13150;39
13236;55
13632;68
13781;31
13787;89
13790;104
13874;273
12890;242
13235;52
13786;28
13847;71
13879;339
14363;43
14501;28
14827;138
14831;0
15026;0
15035;0
15036;0
15037;0
15038;51
15234;20
15329;48
15372;0
15412;0
15413;0
12661;1210
12693;4
12711;0
12763;42
12805;24
12806;61
13029;45
13030;106
13315;9
13782;39
13784;0
13788;36
13796;47
13933;0
14860;51
14999;0
15031;43
15695;0
10040;60
10041;66
10558;107
11188;127
11245;69
11248;37
11258;88
11265;42
11267;90
11268;225
11286;50
11358;21
11359;65
11360;78
11362;0
11363;8
11375;47
11381;50
11401;68
11405;26
11408;0
10021;23
10056;374
10067;118
10077;261
10103;585
10105;68
10226;718
10550;55
11185;281
11187;170
11241;61
11249;28
11251;72
11259;143
11263;46
11356;7
11357;25
11390;60
11403;76
11404;27
10017;316
10048;348
10069;1725
10093;413
10102;197
10104;149
10203;24
10553;66
10584;1406
11186;244
11242;228
11244;133
11361;136
11380;81
11383;0
11406;24
11412;35
11414;16
11417;72
11420;4
10019;365
10037;11837
10087;350
10119;3225
10125;240
10127;440
10583;1239
10586;1459
11169;90
11246;126
11250;18
11252;164
11256;42
11262;20
11287;3
11364;0
11368;0
11386;58
11391;84
11402;21
11407;3
11413;71
11415;161
11416;23
11418;7
11424;95
11427;54
11452;62
11456;33
11458;40
11524;55
11528;9
11532;49
11551;388
11553;19
11580;218
11993;67
12481;1531
12520;0
12578;63
12588;0
12592;126
12643;105
12645;34
12646;64
12634;25
12640;0
12642;197
12765;84
13031;14
13087;204
13089;0
13233;84
13234;56
15712;7
13878;198
13943;20
13977;643
14070;80
14078;212
14382;60
14727;39
14828;78
15041;334
15045;38
15176;86
15410;0
15479;0
15480;0
15482;0
15485;29
15486;21
15495;0
15924;355
15926;1062
13789;28
13791;840
14835;22
14872;95
15046;99
15227;11
15409;0
15411;0
15494;0
15706;5
15709;0
16238;20
16952;4
16961;68
16967;77
16978;378
17155;43
17157;249
17260;30
15713;18
16240;30
16955;64
16969;18
16977;487
16980;354
16990;370
17132;209
17153;2628
17161;883
17255;6
17257;21
17265;85
17279;678
17325;75
17350;46
17358;62
17359;82
17367;17
17369;18
17397;88
15414;0
15462;198
15467;114
15478;5
15484;35
15493;0
15510;0
15985;41
16270;6
16772;8
16991;241
16992;189
17013;0
17158;0
17262;24
17334;5
17351;38
17366;29
17395;66
17266;35
17277;290
17278;191
17331;16
17333;26
17337;33
17339;104
17341;234
17352;42
17398;53
17400;18
17403;66
17405;0
17492;12
13783;15
13785;108
12377;24
12431;26
12478;220
12487;1869
17661;0
17663;43
17670;6
17672;23
17688;48
17709;126
17669;0
17791;0
17793;45
17843;26
17847;36
17873;0
17934;39
17951;0
17952;39
17954;34
17962;9
17332;61
17365;41
17491;33
17500;38
17563;0
17629;3
17632;1
17671;16
17673;17
17696;79
17753;9
17792;18
17872;0
17903;13
17936;17
17959;24
17963;0
17969;65
17970;39
17986;0
17794;19
17937;0
17950;0
17971;0
17972;68
17977;21
18007;206
18008;16
18011;11
18082;61
18108;0
18160;20
18193;0
18201;0
18203;44
18205;200
18207;153
18208;0
18209;0
18239;83
17399;70
17404;21
17556;166
17662;30
17664;201
17700;0
17708;144
17774;19
17779;79
17789;53
17790;34
17939;59
17975;23
17979;18
17985;0
17989;52
18105;50
18106;15
18107;0
18314;0
18318;39
18322;22
18339;29
18340;0
18353;6
18356;173
18357;15
18359;23
18370;0
18408;1
18500;12
18501;22
18503;12
18517;9
18574;60
18579;10
18652;172
17988;0
18093;12
18131;43
18164;249
18206;770
18210;125
18212;0
18241;23
18243;30
18245;10
18248;2
18249;0
18250;29
18252;0
18306;28
18307;43
18327;18
18349;137
18350;125
18352;37
18361;32
18154;0
18166;130
18194;20
18202;0
18204;102
18211;35
18251;66
18303;59
18310;30
18312;0
18313;43
18317;15
18320;24
18323;2
18329;33
18366;23
18502;11
18639;0
18662;861
18712;0
17964;45
17968;29
17993;0
18081;50
18240;106
18256;67
18311;89
18315;33
18321;3
18326;26
18354;274
18358;26
18377;15
18423;109
18479;0
18504;30
18570;0
18571;0
18586;119
18607;31
18797;20
18911;0
18912;1
18969;120
19344;0
19365;43
19385;0
19532;24
19556;18
19594;80
19648;24
19658;50
19666;84
19736;8
19760;0
19763;6
19773;0
19774;0
19786;0
19788;37
19802;14
18761;29
18830;266
18831;176
18835;0
16236;10
16271;24
16773;7
16876;4
16953;5
16956;1
16960;26
16963;45
16966;1
16979;466
17012;0
17156;47
17259;37
17261;60
17263;57
17264;73
17269;69
17276;77
17318;28
17396;72
17414;14
17432;30
17490;79
17557;100
17560;259
17587;0
17630;0
12021;181
12124;19
12240;10
12444;12
12591;122
18641;0
18907;0
18953;10
18968;96
19256;11
19342;0
19343;0
19347;0
19349;0
19364;0
19533;87
19555;0
19649;195
19659;24
19762;5
18373;18
18954;10
19070;0
19277;0
19366;110
19367;101
19387;0
19568;0
19595;84
19651;61
19871;16
19873;5
19878;41
19879;26
19880;38
19881;167
19906;0
19917;12
19990;28
19994;0
19998;8
20000;3
20025;28
20171;1
20178;61
20195;66
20198;11
20274;0
20423;0
20429;0
19764;0
19828;0
19829;70
19864;8
19872;11
19877;24
19882;96
19898;33
19916;24
19996;6
19997;2
20021;18
20047;53
20061;0
20140;201
20172;49
20173;69
20192;16
20199;30
20291;0
19653;61
19665;11
19761;11
19826;7
19831;71
19875;26
19907;0
19913;79
19915;27
19954;96
19991;0
19992;1
19995;0
19999;5
20017;0
20018;128
20019;7
20022;0
20024;0
20062;0
20513;44
20529;35
20538;88
20539;93
20540;86
20543;84
20544;77
20564;29
20566;48
20572;53
20575;19
20597;44
20652;100
20730;8
20740;30
20760;34
20767;33
20343;31
20362;50
20421;0
20424;0
20428;0
20512;1
20531;21
20535;43
20536;47
20537;37
20542;96
20568;84
20569;53
20573;76
20577;18
20647;114
20735;12
20759;11
20770;14
21007;0
21013;115
21026;0
21077;637
21078;669
21079;491
21104;49
21110;56
21112;57
21126;0
21172;2
21191;0
19210;7
19345;0
19346;0
19351;0
19530;386
19664;5
19775;0
19801;132
19825;23
19830;58
19874;18
19876;18
19914;26
19956;0
19957;2
19989;32
20194;0
20197;0
20340;110
20344;39
20356;0
20371;10
20420;0
20427;0
20447;0
20518;20
20530;80
20533;43
20545;103
20565;56
20567;75
20571;31
20576;11
20596;31
20601;48
20765;16
20889;0
21005;0
21006;0
21084;172
21090;20
21101;40
21107;130
21165;20
21168;90
21175;3
21879;8
12619;8
21210;5
18908;9
21877;18
21856;9
15688;10
21221;16
21656;21
18914;24
21886;13
21830;12
21832;15,68
21812;34
21176;20
21179;21
21904;20
21857;16,629
17625;25
15697;27
11975;39
21833;19,597
18638;27
21811;28
21813;26
21208;21
21819;26
11656;27
21829;21,405
17627;29
21905;19
18640;25
21859;30,78
21861;26,323
21899;38
21895;24
21851;26
17633;21
17628;23
13326;35
21913;21
21211;24
21831;27,945
21858;29,97
11978;36
13366;55,4
11958;24
21867;33,785
21869;36,485
21870;27,435
17639;39
21855;29
21854;27
11625;28
18637;38
18644;36
21889;27
21815;33
11964;29
21874;37,125
21915;30
21655;29
16204;30,05
21195;42
21814;35
21822;32
21881;34
21900;35
21871;37,115
20432;87
20453;32
21865;35
21810;33
21914;37
15704;40
21894;50
20448;39
21860;37,704
21866;38,025
21873;47
12622;64
15698;40
21888;37
21901;39
18915;46
21836;45
21840;39
21835;40
21909;45
21906;49
21821;44
21896;43
21897;50
11628;48
17648;50
21862;49,782
13342;51,62
18214;44,78
18913;45
21185;54
13395;53,825
17635;61
21863;49,045
21853;51,05
18584;53
21878;51
22081;49
21910;67
17623;61,695
21883;53
11617;53
21197;61
11643;61
21843;56
15875;61,38
15884;61,285
21911;72
18583;61,59
15;66
21907;82
21908;82
18069;126
20438;66
20446;126
12614;76
21916;65
21834;73
13300;78
21820;75
11642;79
21875;81,778
17644;84,354
18643;77
18906;76
13312;83
15692;81
15691;76
21827;75
20065;90
16205;86
21893;93
21192;87
15690;94
12620;88
21876;96,007
18633;94
16;96
21174;103
11965;112
21238;124
15880;108,756
21826;116
15264;177
11674;119
20066;170
15881;118,893
20449;145
17638;131
21568;120
16192;129
17634;135
16203;124,434
16201;133,15
11662;128
15702;151
13397;143,683
13396;166,86
16202;142
18903;147
21184;185
20452;148,73
16193;155
21868;167
16207;164
11651;164,395
21178;167
18067;167
13319;196
13311;180
18074;240
21569;180
12067;202,979
21817;202
15534;206,28
17647;218
21882;207
17199;296
21246;226
15325;231,875
15293;239
11649;243,245
17643;254,722
17649;272
16209;273
14;377
20064;284
18076;301
13378;301,72
20707;321
16208;305
17200;310,92
17620;321
15322;323
18075;347
13370;324
21572;381
15261;435
15265;402
15879;378,697
20451;397
18077;417
20450;444
18687;510
20710;460
9;526
20708;566
15295;603
16134;558
13392;537,661
15263;557
21247;632
21248;620
15267;623
15298;755
20709;982
20706;772
13;861
15294;920
15885;940,059
18635;980
12;1057
15260;1144
15258;1138
18072;1337
15308;1427
15259;2065
18065;2507
15262;3201
15257;3457
4;5807
15283;16880
